,budget,score_norm,votes,score,rating,budget_norm,votes_norm,year,isprofit,profitability_ratio
1627,70000000,-0.795190422961585,84057,5.6,5,1.6965731129371089,0.481619824176207,2006,0,-0.395926157
1628,2000000,0.261297313288557,28807,6.5,7,-1.1701197518214348,-0.471523531864594,2006,0,-0.007354
1629,19000000,1.9047226807887776,139014,7.9,6,-0.4534465356317989,1.4297085014238868,2006,0,-0.275995684
1630,12000000,0.8482349445386357,208393,7.0,6,-0.7485472717098842,2.6265977846592663,2006,1,1.319156167
1631,38000000,1.5525601020387296,196901,7.6,5,0.347541176580147,2.4283439666027795,2006,1,0.056257263
1632,63000000,-0.3256403179615217,70654,6.0,5,1.4014723768590232,0.2503984594519562,2006,1,0.115537984
1633,40000000,1.2003975232886828,52356,7.3,4,0.4318556726024571,-0.0652688188979908,2006,1,1.040314125
1634,40000000,0.613459892038604,121026,6.8,4,0.4318556726024571,1.1193891767458428,2006,1,0.308252775
1635,6000000,1.669947628288746,154942,7.7,6,-1.0014907597768146,1.7044898113789615,2006,1,1.934310167
1636,50000000,0.4960723657885886,169745,6.7,6,0.8534281527140075,1.959863224944065,2006,1,0.2463775
1637,15000000,1.5525601020387296,87699,7.6,6,-0.622075527676419,0.54444965408934,2006,1,1.1044756
1638,30000000,-2.203840737961773,73282,4.4,5,0.0102831924909066,0.2957353054189287,2006,0,-0.383301133
1639,10000000,1.2003975232886828,89482,7.3,5,-0.8328617677321943,0.5752090134345119,2006,0,-0.4509577
1640,32000000,-0.6778028967115687,69721,5.7,4,0.0945976885132167,0.2343028440458736,2006,1,1.506187281
1641,15000000,1.3177850495386991,67309,7.4,6,-0.622075527676419,0.1926923141857756,2006,1,0.167244667
1642,12000000,-1.147353001711632,33023,5.3,4,-0.7485472717098842,-0.3987913619267113,2006,1,0.549643
1643,20000000,-1.8516781592117264,28911,4.7,5,-0.4112892876206439,-0.4697293796649878,2006,0,-0.0578343
1644,17500000,0.0265222607885252,57005,6.3,6,-0.5166824076485315,0.0149332347170984,2006,1,0.096296229
1645,33000000,-0.795190422961585,42905,5.6,5,0.1367549365243717,-0.2283124000372055,2006,1,0.747024061
1646,45000000,-1.3821280542116638,99473,5.1,5,0.6426419126582323,0.7475683848409127,2006,1,1.015791556
1647,50000000,-0.795190422961585,62338,5.6,5,0.8534281527140075,0.1069352893372901,2006,1,0.77430384
1648,4000000,0.4960723657885886,71751,6.7,5,-1.085805255799125,0.2693233148651102,2006,1,1.63142925
1649,10000000,-1.147353001711632,32558,5.3,6,-0.8328617677321943,-0.406813292434566,2006,0,-0.2974197
1650,21000000,-1.7342906329617107,39969,4.8,5,-0.3691320396094888,-0.2789626967491656,2006,0,-0.977127905
1651,1000000,1.3177850495386991,48536,7.4,6,-1.2122769998325895,-0.1311694093066037,2006,0,-0.683004
1652,13000000,1.2003975232886828,65342,7.3,6,-0.7063900236987292,0.1587586855643773,2006,0,-0.626355692
1653,17000000,-0.9125779492116004,33669,5.5,6,-0.537761031654109,-0.3876469165330035,2006,0,-0.983801176
1654,30000000,-1.3821280542116638,56128,5.1,5,0.0102831924909066,-0.0001962987353501,2006,0,-0.248990167
1655,28000000,0.261297313288557,30288,6.5,6,-0.0740313035314034,-0.4459741144836632,2006,0,-0.485170643
1656,30000000,0.7308474182886203,35771,6.9,5,0.0102831924909066,-0.3513843403448087,2006,1,0.2810941
1657,9000000,-1.3821280542116638,26907,5.1,5,-0.8750190157433494,-0.5043013124343229,2006,1,1.565164444
1658,1500000,-0.6778028967115687,24641,5.7,6,-1.1911983758270122,-0.5433931286295891,2006,0,-0.896084667
1659,52000000,0.3786848395385723,116840,6.6,5,0.9377426487363176,1.0471745507116927,2006,0,-0.290701173
1660,50000000,-0.5604153704615534,51779,5.8,5,0.8534281527140075,-0.0752229133131137,2006,0,-0.02497622
1661,54000000,-0.795190422961585,71458,5.6,5,1.0220571447586275,0.2642686360719889,2006,1,0.400520556
1662,60000000,0.3786848395385723,37329,6.6,5,1.275000632825558,-0.324506560277631,2006,0,-0.781961867
1663,20000000,-1.499515580461679,41311,5.0,5,-0.4112892876206439,-0.2558112327888623,2006,1,0.95719195
1664,1000000,0.3786848395385723,10025,6.6,2,-1.2122769998325895,-0.7955405185280932,2006,1,0.1
1665,35000000,-0.5604153704615534,6650,5.8,0,0.2210694325466818,-0.8537642076980063,2006,0,-0.585073514
1666,12000000,-0.09086526546149,20590,6.2,6,-0.7485472717098842,-0.6132788070969426,2006,0,-0.437091833
1667,50000000,0.3786848395385723,13503,6.6,0,0.8534281527140075,-0.7355399286220314,2006,1,0.17280238
1668,30000000,0.4960723657885886,22722,6.7,5,0.0102831924909066,-0.5764986870050153,2006,1,0.158068867
1669,40000000,-1.9690656854617423,34616,4.6,5,0.4318556726024571,-0.3713097806385123,2006,1,0.7541493
1670,14000000,0.8482349445386357,39109,7.0,6,-0.6642327756875741,-0.2937989553228323,2006,0,-0.196942786
1671,30000000,0.8482349445386357,25132,7.0,4,0.0102831924909066,-0.5349226600718328,2006,0,-0.9008117
1672,50000000,0.7308474182886203,26348,6.9,6,0.8534281527140075,-0.5139448805072063,2006,0,-0.9799991
1673,16800000,0.261297313288557,13848,6.5,6,-0.54619248125634,-0.729588173729107,2006,0,-0.986850357
1674,13000000,0.9656224707886508,29604,7.1,6,-0.7063900236987292,-0.4577741154887656,2006,0,-0.909717462
1675,500000,-1.499515580461679,8093,5.0,2,-1.233355623838167,-0.8288703459284701,2006,1,0.308264
1676,6500000,-0.5604153704615534,21023,5.8,6,-0.980412135771237,-0.605808923419736,2006,1,1.056477077
1677,50000000,-0.443027844211537,31986,5.9,4,0.8534281527140075,-0.4166811295324002,2006,0,-0.4371493
1678,20000000,0.0265222607885252,6072,6.3,4,-0.4112892876206439,-0.8637355535765869,2006,0,-0.33020195
1679,17000000,-0.9125779492116004,23173,5.5,5,-0.537761031654109,-0.5687182769855691,2006,0,-0.576951176
1680,13000000,0.9656224707886508,14841,7.1,6,-0.7063900236987292,-0.7124574705155592,2006,0,-0.911507462
1681,13000000,0.0265222607885252,20587,6.3,4,-0.7063900236987292,-0.6133305614873159,2006,0,-0.15412
1682,18000000,0.4960723657885886,25950,6.7,6,-0.4956037836429539,-0.5208109629633916,2006,0,-0.976761333
1683,500000,-0.09086526546149,6500,6.2,2,-1.233355623838167,-0.8563519272166691,2006,0,-0.954
1684,32000000,-0.2082527917115064,22267,6.1,6,0.0945976885132167,-0.5843481028782924,2006,0,-0.95910325
1685,15000000,-0.09086526546149,6494,6.2,4,-0.622075527676419,-0.8564554359974156,2006,1,0.399913933
1686,18000000,1.0830099970386673,239527,7.2,6,-0.4956037836429539,3.1637048479529186,2007,1,0.421875278
1687,19000000,1.669947628288746,212956,7.7,6,-0.4534465356317989,2.705316212416989,2007,1,0.068432526
1688,30000000,1.4351725757887144,92924,7.5,4,0.0102831924909066,0.6345885506560945,2007,1,0.0551697
1689,30000000,1.7873351545387612,207447,7.8,6,0.0102831924909066,2.610277900228233,2007,1,0.6975689
1690,30000000,1.4351725757887144,146553,7.5,6,0.0102831924909066,1.5597672844318795,2007,0,-0.869833933
1691,85000000,0.9656224707886508,153161,7.1,4,2.328931833104434,1.673764954960705,2007,1,0.503614847
1692,15000000,0.8482349445386357,225731,7.0,6,-0.622075527676419,2.9257036580897715,2007,1,0.909261067
1693,30000000,0.9656224707886508,180134,7.1,5,0.0102831924909066,2.1390886788066514,2007,1,0.789860267
1694,25000000,0.613459892038604,226504,6.8,5,-0.2005030475648686,2.939039039342614,2007,1,1.87942512
1695,45000000,1.3177850495386991,96537,7.4,5,0.6426419126582323,0.6969180881289527,2007,0,-0.459029489
1696,110000000,-1.2647405279616477,194164,5.2,5,3.3828630333833107,2.3811267111189123,2007,1,0.052750873
1697,17500000,1.0830099970386673,149906,7.2,6,-0.5166824076485315,1.617611441405722,2007,0,-0.319844857
1698,10000000,-0.9125779492116004,74531,5.5,6,-0.8328617677321943,0.3172823832776609,2007,1,0.7609452
1699,20000000,0.7308474182886203,196330,6.9,5,-0.4112892876206439,2.4184933809684037,2007,1,3.0104846
1700,32000000,0.1439097870385416,174137,6.4,6,0.0945976885132167,2.0356316524505123,2007,1,0.099786469
1701,10000000,-0.2082527917115064,16620,6.1,6,-0.8328617677321943,-0.6817671170242183,2007,0,-0.804058
1702,12000000,1.3177850495386991,122310,7.4,5,-0.7485472717098842,1.1415400558255964,2007,0,-0.502259667
1703,32000000,0.3786848395385723,146606,6.6,6,0.0945976885132167,1.5606816119951403,2007,1,0.236531125
1704,45000000,1.3177850495386991,198697,7.4,5,0.6426419126582323,2.4593275949729025,2007,1,1.077033378
1705,75000000,0.9656224707886508,94070,7.1,6,1.907359352992884,0.6543587277786784,2007,0,-0.1111854
1706,50000000,-0.09086526546149,91666,6.2,6,0.8534281527140075,0.6128862096262424,2007,0,-0.44658028
1707,22000000,-0.09086526546149,48000,6.2,4,-0.3269747915983337,-0.1404161937199588,2007,1,3.120372818
1708,85000000,-0.3256403179615217,126092,6.0,5,2.328931833104434,1.2067850906228148,2007,1,0.412465365
1709,45000000,0.0265222607885252,162711,6.3,6,0.6426419126582323,1.8385164309822373,2007,1,0.1255262
1710,70000000,-0.09086526546149,131848,6.2,5,1.6965731129371089,1.3060845142856354,2007,0,-0.739842671
1711,25000000,0.613459892038604,89881,6.8,5,-0.2005030475648686,0.582092347354155,2007,1,0.90571852
1712,39000000,0.4960723657885886,134902,6.7,6,0.389698424591302,1.3587704836856105,2007,0,-0.671611821
1713,25000000,-0.795190422961585,77598,5.6,6,-0.2005030475648686,0.3701926217025865,2007,1,0.39701132
1714,25000000,1.2003975232886828,140798,7.3,6,-0.2005030475648686,1.4604851122325164,2007,1,0.96135528
1715,61000000,0.0265222607885252,137537,6.3,5,1.317157880836713,1.404228089896787,2007,1,0.944172918
1716,35000000,-1.0299654754616157,30987,5.4,5,0.2210694325466818,-0.4339153415266945,2007,0,-0.830512571
1717,60000000,-2.6733908429618363,56668,4.0,5,1.275000632825558,0.009119491531836,2007,1,0.594560117
1718,25000000,0.0265222607885252,96177,6.3,4,-0.2005030475648686,0.690707561284162,2007,1,0.33208668
1719,15000000,-1.3821280542116638,53021,5.1,6,-0.622075527676419,-0.0537965956985857,2007,1,0.3869444
1720,80000000,-0.443027844211537,67939,5.9,5,2.1181455930486592,0.2035607361641594,2007,0,-0.811606075
1721,18000000,1.2003975232886828,85707,7.3,6,-0.4956037836429539,0.510084738881498,2007,0,-0.606498611
1722,40000000,0.261297313288557,86258,6.5,5,0.4318556726024571,0.5195902952467193,2007,1,0.264314725
1723,55000000,0.7308474182886203,58073,6.9,5,1.064214392769783,0.0333577976899776,2007,0,-0.703904727
1724,35000000,0.4960723657885886,58230,6.7,6,0.2210694325466818,0.0360662774528447,2007,0,-0.476652829
1725,20000000,1.4351725757887144,86887,7.5,6,-0.4112892876206439,0.5304414657616454,2007,0,-0.01690065
1726,35000000,-0.09086526546149,42926,6.2,6,0.2210694325466818,-0.2279501193045927,2007,0,-0.571483714
1727,19000000,-0.09086526546149,84066,6.2,6,-0.4534465356317989,0.4817750873473268,2007,1,0.019135
1728,20000000,1.5525601020387296,71096,7.6,5,-0.4112892876206439,0.2580236063002826,2007,0,-0.2099961
1729,27500000,0.613459892038604,49635,6.8,6,-0.095109927536981,-0.1122100509665341,2007,0,-0.645962
1730,60795000,-0.6778028967115687,39651,5.7,6,1.3085156449944264,-0.2844486621287307,2007,0,-0.605478263
1731,21000000,0.7308474182886203,75706,6.9,6,-0.3691320396094888,0.3375528528405196,2007,1,0.360151381
1732,30000000,-0.443027844211537,68510,5.9,6,0.0102831924909066,0.2134113217985358,2007,0,-0.4356372
1733,16500000,0.9656224707886508,50326,7.1,4,-0.5588396556596865,-0.1002892897172275,2007,1,0.131572485
1734,5000000,0.0265222607885252,11873,6.3,6,-1.0436480077879695,-0.7636598140581673,2007,0,-0.9511206
1735,100000000,0.4960723657885886,57904,6.7,4,2.96129055327176,0.0304423003656175,2007,0,-0.41132306
1736,20000000,-0.09086526546149,51024,6.2,5,-0.4112892876206439,-0.0882477682237165,2007,1,0.2962585
1737,30000000,0.0265222607885252,32253,6.3,5,0.0102831924909066,-0.4120749887891804,2007,0,-0.314389367
1738,4600000,-0.443027844211537,9518,5.9,2,-1.0605109069924317,-0.8042870105011733,2007,0,-0.905561522
1739,22000000,-1.2647405279616477,32229,5.2,5,-0.3269747915983337,-0.4124890239121664,2007,1,0.164937682
