,rating,year,budget,country,budget_norm,isprofit,profitability_ratio
1775,6,2008,14700000,1,-0.6850444274562124,0,-0.892118435
1776,6,2008,15000000,1,-0.6724844907073882,0,-0.9944426
1777,6,2008,60000000,1,1.2115060216162237,0,-0.3319765
1778,5,2008,35000000,1,0.1648446258808837,0,-0.260804743
1779,5,2008,30000000,1,-0.0444876532661842,0,-0.300612233
1780,6,2008,27000000,0,-0.170087020754425,0,-0.897083259
1781,6,2008,8000000,1,-0.9655496815132836,0,-0.98641725
1782,5,2008,20000000,1,-0.4631522115603202,0,-0.82401865
1783,5,2008,30000000,1,-0.0444876532661842,1,0.395021967
1784,6,2008,35000000,1,0.1648446258808837,0,-0.180347571
1785,6,2008,20000000,1,-0.4631522115603202,0,-0.98998005
1786,5,2008,40000000,1,0.3741769050279517,0,-0.178659
1787,6,2008,8500000,1,-0.9446164535985768,0,-0.983500706
1788,2,2008,1500000,0,-1.2376816444044718,0,-0.997681333
1789,5,2008,20000000,1,-0.4631522115603202,0,-0.3392985
1790,5,2008,30000000,1,-0.0444876532661842,1,1.008978
1791,5,2008,58000000,1,1.1277731099573964,0,-0.4620825
1792,5,2008,10000000,1,-0.8818167698544563,0,-0.243633
1793,2,2008,35000000,0,0.1648446258808837,0,-0.950523857
1794,5,2008,62000000,0,1.295238933275051,0,-0.480067855
1795,6,2008,3000000,1,-1.1748819606603516,0,-0.024478333
1796,6,2008,15000000,0,-0.6724844907073882,0,-0.8530906
1797,6,2008,25000000,1,-0.2538199324132523,0,-0.56353
1798,6,2008,5000000,1,-1.0911490490015243,0,-0.9307428
1799,5,2008,20000000,0,-0.4631522115603202,0,-0.67927185
1800,4,2008,60000000,1,1.2115060216162237,0,-0.803299067
1801,5,2008,5000000,1,-1.0911490490015243,0,-0.1918824
1802,6,2008,10000000,0,-0.8818167698544563,0,-0.9996393
1803,5,2008,22000000,1,-0.3794192999014931,1,0.069583227
1804,5,2008,21000000,1,-0.4212857557309067,0,-0.224554286
1805,6,2008,25000000,1,-0.2538199324132523,0,-0.95636212
1806,6,2008,18000000,0,-0.5468851232191475,0,-0.983333333
1807,4,2008,25000000,1,-0.2538199324132523,0,-0.21885592
1808,6,2008,20000000,1,-0.4631522115603202,0,-0.67183215
1809,0,2008,60000000,0,1.2115060216162237,0,-0.152047583
1810,6,2008,25000000,1,-0.2538199324132523,0,-0.9997272
1811,5,2008,25000000,0,-0.2538199324132523,0,-0.95252172
1812,6,2008,7000000,1,-1.007416137342697,0,-0.665021857
1813,0,2008,10000000,1,-0.8818167698544563,1,0.7655201
1814,6,2008,9000000,1,-0.9236832256838698,0,-0.457570333
1815,6,2008,10000000,1,-0.8818167698544563,0,-0.9419138
1816,6,2009,75000000,1,1.839502859057428,1,0.607209587
1817,4,2009,40000000,1,0.3741769050279517,0,-0.474927025
1818,6,2009,23600000,1,-0.3124329705744313,1,2.20297822
1819,6,2009,25000000,1,-0.2538199324132523,1,2.35293524
1820,4,2009,60000000,1,1.2115060216162237,1,0.254770483
1821,6,2009,47000000,0,0.6672420958338469,0,-0.999923404
1822,6,2009,11000000,1,-0.8399503140250427,0,-0.720469273
1823,6,2009,5000000,0,-1.0911490490015243,1,0.0019354
1824,6,2009,16000000,1,-0.6306180348779747,1,0.012799563
1825,6,2009,50000000,1,0.7928414633220877,1,0.46686826
1826,4,2009,65000000,1,1.4208383007632917,1,0.033424523
1827,5,2009,30000000,1,-0.0444876532661842,1,0.640007667
1828,5,2009,65000000,1,1.4208383007632917,0,-0.325864015
1829,6,2009,33000000,0,0.0811117142220565,0,-0.686943848
1830,5,2009,20000000,1,-0.4631522115603202,1,2.20835345
1831,5,2009,80000000,1,2.048835138204496,0,-0.51777785
1832,0,2009,105000000,1,3.0954965339398357,0,-0.005705724
1833,6,2009,40000000,1,0.3741769050279517,1,0.786000275
1834,5,2009,40000000,1,0.3741769050279517,0,-0.65404675
1835,4,2009,35000000,0,0.1648446258808837,0,-0.685677943
1836,6,2009,900000,1,-1.26280151790212,0,-0.888156667
1837,6,2009,38000000,1,0.2904439933691245,1,1.339874053
1838,5,2009,60000000,1,1.2115060216162237,0,-0.277712017
1839,5,2009,20000000,1,-0.4631522115603202,0,-0.13843545
1840,5,2009,40000000,1,0.3741769050279517,1,1.35313565
1841,6,2009,40000000,1,0.3741769050279517,1,0.6619425
1842,5,2009,80000000,0,2.048835138204496,0,-0.754199738
1843,4,2009,8500000,0,-0.9446164535985768,0,-0.477101529
1844,5,2009,38000000,1,0.2904439933691245,0,-0.162997368
1845,6,2009,75000000,1,1.839502859057428,0,-0.3085994
1846,4,2009,30000000,1,-0.0444876532661842,1,0.957183667
1847,5,2009,60000000,1,1.2115060216162237,1,0.820094333
1848,5,2009,30000000,1,-0.0444876532661842,1,0.403354167
1849,6,2009,35000000,1,0.1648446258808837,1,0.308637571
1850,4,2009,26000000,1,-0.2119534765838387,0,-0.199264269
1851,5,2009,50000000,1,0.7928414633220877,1,0.59915268
1852,6,2009,7000000,1,-1.007416137342697,1,0.312932143
1853,4,2009,100000000,1,2.8861642547927677,1,0.24870275
1854,6,2009,25000000,1,-0.2538199324132523,1,0.29664436
1855,6,2009,6000000,1,-1.0492825931721106,0,-0.242870833
1856,5,2009,60000000,1,1.2115060216162237,0,-0.375143933
1857,5,2009,100000000,1,2.8861642547927677,0,-0.5056163
1858,6,2009,26000000,1,-0.2119534765838387,0,-0.490443192
1859,6,2009,85000000,1,2.258167417351564,1,0.326298529
1860,6,2009,20000000,1,-0.4631522115603202,0,-0.3184887
1861,0,2009,30000000,1,-0.0444876532661842,1,1.652229033
1862,6,2009,70000000,0,1.6301705799103596,0,-0.991173714
1863,6,2009,42000000,1,0.4579098166867789,1,0.429869762
1864,5,2009,10000000,1,-0.8818167698544563,1,1.546448
1865,6,2009,40000000,0,0.3741769050279517,0,-0.047373075
1866,5,2009,15000000,1,-0.6724844907073882,0,-0.646236867
1867,6,2009,35000000,1,0.1648446258808837,0,-0.706410343
1868,6,2009,22000000,1,-0.3794192999014931,0,-0.967103909
1869,6,2009,8000000,1,-0.9655496815132836,1,0.351773125
1870,6,2009,14000000,1,-0.7143509465368019,1,0.105967143
1871,5,2009,15000000,1,-0.6724844907073882,0,-0.130442467
1872,6,2009,50000000,1,0.7928414633220877,0,-0.49098946
1873,4,2009,35000000,1,0.1648446258808837,1,0.414058857
1874,6,2009,8000000,1,-0.9655496815132836,1,0.283663375
1875,6,2009,17000000,1,-0.5887515790485611,1,0.597319176
1876,6,2009,2900000,1,-1.179068606243293,0,-0.921214828
1877,6,2009,22000000,1,-0.3794192999014931,1,0.514253727
1878,6,2009,18000000,1,-0.5468851232191475,1,0.332978056
1879,5,2009,15000000,1,-0.6724844907073882,1,1.257334
1880,6,2009,1700000,1,-1.2293083532385891,0,-0.590931176
1881,5,2009,18000000,0,-0.5468851232191475,0,-0.178116444
1882,6,2009,18000000,1,-0.5468851232191475,0,-0.151039667
1883,5,2009,60000000,1,1.2115060216162237,0,-0.32378625
1884,5,2009,3900000,1,-1.1372021504138792,0,-0.823454103
1885,6,2009,7300000,0,-0.994856200593873,0,-0.750865616
1886,4,2009,8000000,1,-0.9655496815132836,1,1.091785375
1887,6,2009,16000000,1,-0.6306180348779747,0,-0.252737063
1888,5,2009,60000000,0,1.2115060216162237,0,-0.47215115
1889,6,2009,4500000,1,-1.112082276916231,0,-0.975949111
1890,4,2009,45000000,1,0.5835091841750197,0,-0.439990844
1891,5,2009,18000000,1,-0.5468851232191475,1,0.273743889
1892,6,2009,19000000,1,-0.5050186673897339,0,-0.976097421
1893,6,2009,5000000,1,-1.0911490490015243,0,-0.7050984
1894,4,2009,70000000,1,1.6301705799103596,0,-0.4868146
1895,4,2009,65000000,0,1.4208383007632917,0,-0.699260554
1896,5,2009,58000000,1,1.1277731099573964,0,-0.4899985
1897,5,2009,22000000,1,-0.3794192999014931,0,-0.443957409
1898,6,2009,30000000,1,-0.0444876532661842,0,-0.751899767
1899,6,2009,10000000,0,-0.8818167698544563,0,-0.9550442
1900,6,2009,3500000,0,-1.1539487327456446,0,-0.987296571
1901,5,2009,27000000,1,-0.170087020754425,0,-0.407819407
1902,6,2009,15000000,1,-0.6724844907073882,0,-0.7092968
1903,5,2009,17000000,1,-0.5887515790485611,0,-0.490451882
1904,5,2009,6000000,1,-1.0492825931721106,1,0.111785333
1905,6,2009,800000,0,-1.2669881634850615,0,-0.791275
1906,6,2009,4000000,1,-1.1330155048309378,0,-0.974565
1907,6,2009,6500000,1,-1.0283493652574038,0,-0.989748154
1908,5,2009,7500000,1,-0.9864829094279904,1,0.2235404
1909,5,2009,12000000,0,-0.7980838581956291,0,-0.9542555
1910,6,2009,5000000,1,-1.0911490490015243,0,-0.8962956
1911,6,2009,10000000,1,-0.8818167698544563,0,-0.9998215
1912,5,2010,60000000,1,1.2115060216162237,0,-0.4750955
1913,6,2010,80000000,1,2.048835138204496,1,0.600161675
1914,6,2010,30000000,0,-0.0444876532661842,1,0.602376767
1915,6,2010,20000000,1,-0.4631522115603202,1,0.5792361
1916,6,2010,6800000,0,-1.0157894285085798,1,0.008396471
1917,5,2010,40000000,1,0.3741769050279517,1,1.42406735
1918,6,2010,37000000,1,0.2485775375397109,1,1.491520595
1919,4,2010,95000000,0,2.6768319756457,0,-0.065666105
1920,6,2010,30000000,1,-0.0444876532661842,1,0.078900167
1921,5,2010,58000000,1,1.1277731099573964,1,0.558278655
1922,6,2010,80000000,1,2.048835138204496,1,0.185438238
1923,6,2010,3500000,1,-1.1539487327456446,1,1.782254857
1924,5,2010,16000000,1,-0.6306180348779747,1,0.191765
1925,6,2010,25000000,1,-0.2538199324132523,1,2.74468036
1926,6,2010,15000000,0,-0.6724844907073882,0,-0.837689867
1927,6,2010,80000000,1,2.048835138204496,1,0.28835655
1928,5,2010,55000000,1,1.0021737424691557,1,0.7947528
1929,5,2010,55000000,1,1.0021737424691557,0,-0.282897182
1930,6,2010,18000000,1,-0.5468851232191475,1,0.018623889
1931,6,2010,40000000,1,0.3741769050279517,1,0.3000172
1932,5,2010,35000000,1,0.1648446258808837,0,-0.395752829
1933,5,2010,100000000,1,2.8861642547927677,1,0.19219978
1934,6,2010,2000000,1,-1.216748416489765,1,2.2657515
1935,6,2010,24000000,1,-0.2956863882426659,1,0.041798125
1936,6,2010,36000000,1,0.2067110817102973,1,0.396876556
1937,6,2010,12000000,0,-0.7980838581956291,0,-0.989809333
1938,0,2010,15000000,1,-0.6724844907073882,1,0.744093733
1939,4,2010,15000000,1,-0.6724844907073882,1,3.266908333
1940,5,2010,52000000,1,0.876574374980915,1,1.124724115
1941,5,2010,44000000,1,0.5416427283456061,0,-0.291760341
1942,6,2010,20000000,0,-0.4631522115603202,0,-0.393279
1943,4,2010,14000000,1,-0.7143509465368019,0,-0.874841857
1944,5,2010,100000000,1,2.8861642547927677,0,-0.32368843
1945,4,2010,20000000,1,-0.4631522115603202,1,0.28510265
1946,6,2010,10500000,1,-0.8608835419397495,1,1.53272819
1947,5,2010,70000000,1,1.6301705799103596,0,-0.250362629
1948,5,2010,25000000,1,-0.2538199324132523,1,2.20059368
1949,5,2010,60000000,1,1.2115060216162237,1,0.342900167
1950,6,2010,65000000,1,1.4208383007632917,1,0.546754508
1951,5,2010,25000000,1,-0.2538199324132523,0,-0.0567706
1952,5,2010,8000000,1,-0.9655496815132836,0,-0.20624275
1953,5,2010,100000000,1,2.8861642547927677,1,0.4838378
1954,6,2010,2500000,1,-1.1958151885750583,0,-0.8711372
1955,4,2010,20000000,1,-0.4631522115603202,1,2.1475192
1956,6,2010,60000000,0,1.2115060216162237,1,0.002142767
1957,5,2010,10000000,1,-0.8818167698544563,1,2.3583175
1958,5,2010,19000000,1,-0.5050186673897339,1,0.460971842
1959,5,2010,45000000,0,0.5835091841750197,0,-0.654632244
1960,5,2010,20000000,1,-0.4631522115603202,1,1.887236
1961,5,2010,47000000,1,0.6672420958338469,0,-0.775757149
1962,5,2010,40000000,1,0.3741769050279517,1,0.6765307
1963,6,2010,10000000,1,-0.8818167698544563,0,-0.6428265
1964,5,2010,10000000,1,-0.8818167698544563,1,1.1371425
1965,6,2010,3200000,1,-1.1665086694944689,1,0.809654375
1966,4,2010,30000000,1,-0.0444876532661842,1,0.767748433
1967,5,2010,5000000,1,-1.0911490490015243,0,-0.5541884
1968,6,2010,100000000,0,2.8861642547927677,0,-0.6494634
1969,5,2010,50000000,1,0.7928414633220877,0,-0.34506118
1970,4,2010,28000000,1,-0.1282205649250115,0,-0.133256143
1971,5,2010,8000000,0,-0.9655496815132836,0,-0.98535125
1972,4,2010,80000000,1,2.048835138204496,0,-0.304058588
1973,6,2010,37000000,1,0.2485775375397109,1,0.212850838
1974,5,2010,30000000,1,-0.0444876532661842,1,0.413340767
1975,5,2010,12000000,0,-0.7980838581956291,0,-0.66510875
1976,6,2010,32000000,1,0.0392452583926429,0,-0.568911406
1977,5,2010,20000000,1,-0.4631522115603202,1,0.8330752
1978,6,2010,15000000,0,-0.6724844907073882,0,-0.704062467
1979,4,2010,48000000,1,0.7091085516632605,1,0.250463667
1980,6,2010,650000,1,-1.2732681318594734,0,-0.971586154
1981,4,2010,35000000,1,0.1648446258808837,1,0.706113
1982,6,2010,500000,0,-1.2795481002338855,0,-0.803966
1983,6,2010,13000000,1,-0.7562174023662155,0,-0.983464154
1984,6,2010,10000000,1,-0.8818167698544563,0,-0.1539005
1985,6,2010,7000000,1,-1.007416137342697,0,-0.945293429
1986,6,2010,4000000,1,-1.1330155048309378,0,-0.9865925
1987,6,2010,12500000,1,-0.7771506302809222,0,-0.45734968
1988,6,2010,25000000,1,-0.2538199324132523,0,-0.99972356
1989,5,2010,25000000,1,-0.2538199324132523,0,-0.53847184
1990,6,2010,7000000,1,-1.007416137342697,1,0.065063857
1991,4,2010,80000000,1,2.048835138204496,1,0.253075138
1992,5,2010,15000000,1,-0.6724844907073882,1,0.347928067
1993,6,2010,500000,1,-1.2795481002338855,0,-0.90314
1994,6,2010,25000000,1,-0.2538199324132523,0,-0.99460384
1995,6,2010,7200000,0,-0.9990428461768144,0,-0.847944722
1996,6,2010,45000000,0,0.5835091841750197,0,-0.874127756
1997,6,2010,25000000,1,-0.2538199324132523,0,-0.4145004
1998,5,2010,20000000,1,-0.4631522115603202,0,-0.9408323
1999,6,2010,15000000,0,-0.6724844907073882,0,-0.9306754
2000,6,2010,12000000,1,-0.7980838581956291,0,-0.991509833
2001,4,2010,35000000,1,0.1648446258808837,0,-0.497249829
2002,6,2010,10000000,1,-0.8818167698544563,0,-0.9977803
2003,4,2010,20000000,1,-0.4631522115603202,1,0.25389885
2004,5,2011,50000000,1,0.7928414633220877,1,0.68702394
2005,5,2011,82000000,1,2.132568049863323,0,-0.556189
2006,5,2011,25000000,1,-0.2538199324132523,0,-0.4537154
2007,5,2011,27000000,1,-0.170087020754425,1,1.935165
2008,6,2011,75000000,1,1.839502859057428,1,0.113386893
2009,5,2011,50000000,1,0.7928414633220877,1,1.54008358
2010,5,2011,40000000,1,0.3741769050279517,0,-0.061997625
2011,4,2011,50000000,1,0.7928414633220877,1,0.512491
2012,5,2011,32000000,1,0.0392452583926429,1,0.709757094
2013,5,2011,80000000,1,2.048835138204496,1,0.287851363
2014,6,2011,40000000,1,0.3741769050279517,1,0.45023
2015,6,2011,35000000,1,0.1648446258808837,1,2.358244543
2016,5,2011,60000000,1,1.2115060216162237,0,-0.081659383
2017,6,2011,40000000,1,0.3741769050279517,0,-0.0454768
2018,6,2011,35000000,1,0.1648446258808837,1,0.5943644
2019,5,2011,50000000,1,0.7928414633220877,1,0.51210984
2020,5,2011,15000000,1,-0.6724844907073882,0,-0.077081933
2021,6,2011,25000000,1,-0.2538199324132523,1,1.8264888
2022,5,2011,30000000,1,-0.0444876532661842,1,0.341970633
2023,5,2011,50200000,1,0.8012147544879704,1,0.244933167
2024,6,2011,25000000,1,-0.2538199324132523,1,1.06320544
2025,5,2011,32000000,1,0.0392452583926429,0,-0.584271281
2026,6,2011,20000000,1,-0.4631522115603202,1,3.129208
2027,6,2011,40000000,1,0.3741769050279517,0,-0.064676375
2028,6,2011,52000000,1,0.876574374980915,0,-0.286894712
2029,5,2011,60000000,1,1.2115060216162237,1,0.260968283
2030,6,2011,11000000,1,-0.8399503140250427,0,-0.819294364
2031,4,2011,18000000,1,-0.5468851232191475,1,1.436301333
2032,6,2011,8000000,1,-0.9655496815132836,1,3.376774
2033,6,2011,36000000,1,0.2067110817102973,1,0.251687056
2034,5,2011,40000000,0,0.3741769050279517,0,-0.08335365
2035,6,2011,49900000,1,0.7886548177391464,0,-0.567205511
2036,5,2011,66000000,1,1.4627047565927054,1,0.210376955
2037,4,2011,45000000,1,0.5835091841750197,0,-0.815422889
2038,6,2011,12500000,1,-0.7771506302809222,1,2.27700272
2039,6,2011,3500000,1,-1.1539487327456446,1,0.529725429
2040,6,2011,13000000,0,-0.7562174023662155,0,-0.921217308
2041,5,2011,17000000,1,-0.5887515790485611,1,0.639151235
2042,6,2011,40000000,1,0.3741769050279517,1,0.064691075
2043,6,2011,4000000,1,-1.1330155048309378,0,-0.7238295
2044,5,2011,57000000,1,1.085906654127983,0,-0.091684175
2045,5,2011,38000000,1,0.2904439933691245,1,0.544992553
2046,6,2011,20000000,1,-0.4631522115603202,0,-0.29959035
2047,6,2011,23000000,1,-0.3375528440720794,0,-0.698961261
2048,5,2011,75000000,1,1.839502859057428,1,0.040620933
2049,6,2011,50000000,1,0.7928414633220877,0,-0.78586428
2050,5,2011,55000000,1,1.0021737424691557,0,-0.613028364
2051,5,2011,30000000,1,-0.0444876532661842,1,0.1869415
2052,6,2011,70000000,0,1.6301705799103596,0,-0.641071629
2053,6,2011,6000000,0,-1.0492825931721106,0,-0.106704333
2054,5,2011,40000000,1,0.3741769050279517,0,-0.203802975
2055,5,2011,35000000,1,0.1648446258808837,1,0.115613971
2056,6,2011,45000000,1,0.5835091841750197,0,-0.708887956
2057,5,2011,13000000,0,-0.7562174023662155,1,1.309076308
2058,6,2011,750000,1,-1.269081486276532,0,-0.896665333
2059,5,2011,70000000,1,1.6301705799103596,0,-0.307495857
2060,4,2011,45000000,1,0.5835091841750197,1,0.969583044
2061,5,2011,30000000,1,-0.0444876532661842,0,-0.285773167
2062,5,2011,40000000,1,0.3741769050279517,0,-0.3793193
2063,0,2011,36000000,0,0.2067110817102973,1,1.776879722
2064,6,2011,12000000,1,-0.7980838581956291,0,-0.901024083
2065,6,2011,15000000,0,-0.6724844907073882,0,-0.961103
2066,5,2011,25000000,0,-0.2538199324132523,0,-0.22039836
2067,6,2011,30000000,1,-0.0444876532661842,0,-0.982043667
2068,4,2011,79000000,1,2.0069686823750823,0,-0.061289152
2069,6,2011,17000000,1,-0.5887515790485611,0,-0.997583471
2070,6,2011,12000000,1,-0.7980838581956291,1,0.359297583
2071,4,2011,63000000,1,1.3371053891044644,1,0.715639762
2072,4,2011,37000000,0,0.2485775375397109,1,0.95369673
2073,4,2011,80000000,1,2.048835138204496,1,0.004510538
2074,5,2011,21000000,1,-0.4212857557309067,0,-0.953770667
2075,5,2011,30000000,0,-0.0444876532661842,0,-0.8512236
2076,6,2011,12000000,1,-0.7980838581956291,0,-0.919230083
2077,4,2011,21000000,1,-0.4212857557309067,1,1.509454048
2078,0,2011,30000000,1,-0.0444876532661842,0,-0.110238467
2079,2,2011,3000000,0,-1.1748819606603516,0,-0.765666
2080,6,2011,30000000,1,-0.0444876532661842,0,-0.2309985
2081,6,2011,10000000,1,-0.8818167698544563,0,-0.2749946
2082,6,2011,8000000,0,-0.9655496815132836,0,-0.623163
2083,5,2011,5000000,1,-1.0911490490015243,1,2.5373858
2084,0,2011,75000000,1,1.839502859057428,1,0.774809893
2085,4,2011,41000000,1,0.4160433608573653,0,-0.824289317
2086,4,2011,8000000,1,-0.9655496815132836,1,0.266277375
2087,6,2011,13000000,1,-0.7562174023662155,0,-0.976624846
2088,6,2011,10000000,1,-0.8818167698544563,0,-0.9994824
2089,2,2011,5000000,0,-1.0911490490015243,0,-0.9997804
2090,5,2011,32000000,1,0.0392452583926429,1,0.184856688
2091,5,2012,60000000,1,1.2115060216162237,1,0.334512267
2092,5,2012,13000000,1,-0.7562174023662155,1,0.364505385
2093,6,2012,102000000,0,2.9698971664515947,0,-0.734232627
2094,6,2012,30000000,1,-0.0444876532661842,1,0.402442567
2095,5,2012,16000000,1,-0.6306180348779747,1,1.844529125
2096,6,2012,42000000,1,0.4579098166867789,1,2.296373024
2097,6,2012,30000000,1,-0.0444876532661842,1,1.216206833
2098,6,2012,50000000,1,0.7928414633220877,1,0.14023042
2099,6,2012,44500000,1,0.5625759562603129,1,2.056752876
2100,6,2012,35000000,0,0.1648446258808837,0,-0.616722457
2101,6,2012,26000000,1,-0.2119534765838387,1,0.438466423
2102,5,2012,75000000,1,1.839502859057428,0,-0.486418493
2103,4,2012,85000000,1,2.258167417351564,1,0.744859388
2104,5,2012,65000000,1,1.4208383007632917,0,-0.157526292
2105,6,2012,65000000,1,1.4208383007632917,0,-0.082304277
2106,4,2012,79000000,1,2.0069686823750823,1,0.314687215
2107,6,2012,100000000,1,2.8861642547927677,0,-0.14982599
2108,6,2012,65000000,0,1.4208383007632917,0,-0.348530292
2109,5,2012,40000000,1,0.3741769050279517,1,0.028805075
2110,6,2012,3000000,1,-1.1748819606603516,0,-0.850682
2111,6,2012,30000000,1,-0.0444876532661842,0,-0.038815733
2112,6,2012,69000000,1,1.588304124080946,0,-0.456244362
2113,6,2012,25000000,0,-0.2538199324132523,0,-0.97128988
2114,5,2012,6000000,1,-1.0492825931721106,1,0.915806333
2115,6,2012,10000000,1,-0.8818167698544563,0,-0.8060559
2116,5,2012,42000000,1,0.4579098166867789,0,-0.556666667
2117,5,2012,20000000,0,-0.4631522115603202,0,-0.2836568
2118,4,2012,60000000,1,1.2115060216162237,0,-0.066615817
2119,5,2012,40000000,1,0.3741769050279517,0,-0.339636825
2120,6,2012,15000000,1,-0.6724844907073882,1,0.001737067
2121,6,2012,5000000,1,-1.0911490490015243,0,-0.9246976
2122,6,2012,68000000,1,1.5464376682515324,0,-0.480102941
2123,6,2012,95000000,1,2.6768319756457,0,-0.085181621
2124,4,2012,25000000,1,-0.2538199324132523,1,1.074138
2125,6,2012,12000000,1,-0.7980838581956291,0,-0.340143083
2126,5,2012,35000000,1,0.1648446258808837,0,-0.420701543
2127,4,2012,22000000,1,-0.3794192999014931,1,1.227666455
2128,5,2012,58000000,1,1.1277731099573964,0,-0.140062466
2129,4,2012,20000000,1,-0.4631522115603202,0,-0.6998622
2130,5,2012,2500000,1,-1.1958151885750583,1,0.3302552
2131,4,2012,40000000,1,0.3741769050279517,0,-0.497150875
2132,5,2012,14000000,1,-0.7143509465368019,0,-0.328399286
2133,6,2012,850000,1,-1.2648948406935907,1,0.463483529
2134,5,2012,40000000,1,0.3741769050279517,0,-0.071644625
2135,5,2012,40000000,1,0.3741769050279517,0,-0.539046275
2136,5,2012,17000000,1,-0.5887515790485611,0,-0.709953059
2137,6,2012,26350000,1,-0.1973002170435439,0,-0.999203112
2138,5,2013,75000000,1,1.839502859057428,1,0.569653187
2139,6,2013,20000000,1,-0.4631522115603202,1,1.83359965
2140,6,2013,60000000,1,1.2115060216162237,0,-0.233318283
2141,6,2013,28000000,1,-0.1282205649250115,1,0.028428036
2142,6,2013,45000000,1,0.5835091841750197,0,-0.732215578
2143,5,2013,35000000,1,0.1648446258808837,1,0.896590343
2144,6,2013,20000000,1,-0.4631522115603202,1,0.71709725
2145,4,2013,90000000,1,2.467499696498632,0,-0.238227178
2146,6,2013,92000000,1,2.551232608157459,0,-0.2679435
2147,6,2013,10000000,1,-0.8818167698544563,0,-0.9643418
2148,4,2013,105000000,1,3.0954965339398357,0,-0.323640152
2149,5,2013,20000000,1,-0.4631522115603202,1,0.60078935
2150,5,2013,40000000,1,0.3741769050279517,0,-0.2548185
2151,6,2013,25000000,1,-0.2538199324132523,0,-0.99599424
2152,6,2014,65000000,1,1.4208383007632917,0,-0.788341477
2153,5,2014,70000000,1,1.6301705799103596,0,-0.195994929
2154,5,2014,95000000,1,2.6768319756457,0,-0.818702474
2155,6,2015,28000000,1,-0.1282205649250115,0,-0.750059857
